Chr18	30872272
Chr18	30873575
Chr18	30873681
Chr18	30873832
Chr18	30873937
Chr18	30874059
Chr18	30874063
Chr18	30876627
Chr18	30876844
Chr18	30877723
Chr18	30878763
Chr18	30879041
Chr18	30879070
Chr18	30879603
Chr18	31002532
Chr18	31003431
Chr18	31004677
Chr18	31010640
Chr18	31010644
Chr18	31020663
Chr18	31021247
Chr18	31023596
Chr18	31038282
Chr18	31038283
Chr18	31038335
Chr18	31040667
Chr18	31047858
Chr18	31049059
Chr18	31052063
Chr18	31052917
Chr18	31053063
Chr18	31053683
Chr18	31059310
Chr18	31059730
Chr18	31085026
Chr18	31085058
Chr18	31085947
Chr18	31085995
Chr18	31086002
Chr18	31087917
Chr18	31087922
Chr18	31088129
Chr18	31089200
Chr18	31092270
Chr18	31092389
Chr18	31120939
Chr18	31121417
Chr18	31121757
Chr18	31128699
Chr18	31129831
Chr18	31139139
Chr18	31139363
Chr18	31139422
Chr18	31139562
Chr18	31141440
Chr18	31142449
Chr18	31154554
Chr18	31176534
Chr18	31177309
Chr18	31177872
Chr18	31178167
Chr18	31185443
Chr18	31186503
Chr18	31188036
Chr18	31188592
Chr18	31206986
Chr18	31209895
Chr18	31210853
Chr18	31217053
Chr18	31220917
Chr18	31230801
Chr18	31249534
Chr18	31250057
Chr18	31250470
Chr18	31250520
Chr18	31253646
Chr18	31276009
Chr18	31295826
Chr18	31298944
Chr18	31299338
Chr18	31300438
Chr18	31300441
Chr18	31300784
Chr18	31309388
Chr18	31311561
Chr18	31312467
Chr18	31312716
Chr18	31312746
Chr18	31313235
Chr18	31313238
Chr18	31313668
Chr18	31314079
Chr18	31314145
Chr18	31314199
Chr18	31314209
Chr18	31314263
Chr18	31314328
Chr18	31314622
Chr18	31314719
Chr18	31319626
Chr18	31320847
Chr18	31320877
Chr18	31322033
Chr18	31322064
Chr18	31322176
Chr18	31322766
Chr18	31325175
Chr18	31325510
Chr18	31325696
Chr18	31328852
Chr18	31329030
Chr18	31329057
Chr18	31334814
Chr18	31337079
Chr18	31337594
Chr18	31340443
Chr18	31340494
Chr18	31341487
Chr18	31341882
Chr18	31344152
Chr18	31346029
Chr18	31346214
Chr18	31346266
Chr18	31346268
Chr18	31346437
Chr18	31369466
Chr18	31378958
Chr18	31381326
Chr18	31385521
Chr18	31419551
Chr18	31424131
Chr18	31429035
Chr18	31430034
Chr18	31434767
Chr18	31440639
Chr18	31444848
Chr18	31449175
Chr18	31464356
Chr18	31490308
Chr18	31504307
Chr18	31504341
Chr18	31514031
Chr18	31529818
Chr18	31594932
Chr18	31594934
Chr18	31595376
Chr18	31595488
Chr18	31595677
Chr18	31595700
Chr18	31595852
Chr18	31595857
Chr18	31595858
Chr18	31642160
Chr18	31642431
Chr18	31642677
Chr18	31643783
Chr18	31644066
Chr18	31647102
Chr18	31647842
Chr18	31648059
Chr18	31648063
Chr18	31648196
Chr18	31648982
Chr18	31649049
Chr18	31649995
Chr18	31649997
Chr18	31651083
Chr18	31651100
Chr18	31651465
Chr18	31651584
Chr18	31652036
Chr18	31652038
Chr18	31652046
Chr18	31652055
Chr18	31652325
Chr18	31652390
Chr18	31652479
Chr18	31652683
Chr18	31652694
Chr18	31653829
Chr18	31653924
Chr18	31653929
Chr18	31653968
Chr18	31654725
Chr18	31655564
Chr18	31655810
Chr18	31661985
Chr18	31663547
Chr18	31663753
Chr18	31664160
Chr18	31664876
Chr18	31664979
Chr18	31665484
Chr18	31665842
Chr18	31666714
Chr18	31666829
Chr18	31667349
Chr18	31667379
Chr18	31667386
Chr18	31765077
Chr18	31785189
Chr18	31797002
Chr18	31815722
Chr18	31815808
Chr18	31817133
Chr18	31825642
Chr18	31847197
Chr18	31847225
Chr18	31861077
Chr18	31862684
Chr18	31862790
Chr18	31862896
Chr18	31899459
Chr18	31928252
Chr18	31929233
Chr18	31929251
Chr18	31929353
Chr18	31929465
Chr18	31929490
Chr18	31939584
Chr18	31939614
Chr18	31942713
Chr18	31942762
Chr18	31943021
Chr18	31943049
Chr18	31944987
Chr18	31946803
Chr18	31952277
Chr18	31952534
Chr18	31952987
Chr18	31979836
Chr18	31985733
Chr18	31986332
Chr18	31998254
Chr18	31999285
Chr18	31999305
Chr18	32001862
Chr18	32003152
Chr18	32012174
Chr18	32023909
Chr18	32040478
Chr18	32043499
Chr18	32048119
Chr18	32051378
Chr18	32058867
Chr18	32058912
Chr18	32063576
Chr18	32063631
Chr18	32063917
Chr18	32064536
Chr18	32066271
Chr18	32066433
Chr18	32066780
Chr18	32066789
Chr18	32067215
Chr18	32068783
Chr18	32096832
Chr18	32098564
Chr18	32100887
Chr18	32110331
Chr18	32139407
Chr18	32139648
Chr18	32207563
Chr18	32207700
Chr18	32208177
Chr18	32246145
Chr18	32247101
Chr18	32247383
Chr18	32247587
Chr18	32260713
Chr18	32268287
Chr18	32268318
Chr18	32283907
Chr18	32300003
Chr18	32472693
Chr18	32484749
Chr18	32495223
Chr18	32495224
Chr18	32495226
Chr18	32495332
Chr18	32532566
Chr18	32532567
Chr18	33329747
Chr18	33331305
Chr18	33377660
Chr18	33378157
Chr18	33382937
Chr18	33386540
Chr18	33402110
Chr18	33480601
Chr18	33495006
Chr18	33496999
Chr18	33564418
Chr18	33569523
Chr18	33579224
Chr18	33594099
Chr18	33603053
Chr18	33607205
Chr18	33636599
Chr18	33636618
Chr18	33688434
Chr18	33813034
Chr18	33822011
Chr18	33840989
Chr18	33891811
Chr18	33902245
Chr18	33902682
Chr18	33904361
Chr18	33909540
Chr18	34583990
Chr18	34585022
Chr18	34589289
Chr18	34589303
Chr18	34589308
Chr18	34589676
Chr18	34896364
Chr18	35375384
Chr18	35459565
Chr18	35520732
Chr18	35548657
Chr18	35588858
Chr19	8357252
Chr19	8358443
Chr19	16507666
Chr19	16591885
Chr19	17395406
Chr19	18328226
Chr19	18358895
Chr19	18359126
Chr19	18364262
Chr19	18511334
Chr19	18582046
Chr19	18602375
Chr19	18624888
Chr19	18625953
Chr19	18698169
Chr19	19145381
Chr19	19148393
Chr19	20446949
Chr19	20556265
Chr19	20601290
Chr19	20654049
Chr19	20961067
Chr19	21162624
Chr19	21168971
Chr19	21169832
Chr19	21178141
Chr19	21179929
Chr19	21200738
Chr19	21202752
Chr19	21202967
Chr19	21203212
Chr19	21271197
Chr19	21291463
Chr19	21449447
Chr19	21470759
Chr19	21549706
Chr19	21554286
Chr19	21555070
Chr19	21593282
Chr19	21620044
Chr19	21626611
Chr19	21670745
Chr19	21684324
Chr19	21697426
Chr19	21708928
Chr19	21809301
Chr19	22052206
Chr19	22561617
Chr19	22928212
Chr19	23447060
Chr19	24010491
Chr19	24010848
Chr19	24072377
Chr19	24082333
Chr19	24097022
Chr19	24174594
Chr19	24221873
Chr19	24590745
Chr19	24809937
Chr19	24912124
Chr19	25004186
Chr19	25005110
Chr19	25077217
Chr19	25218144
Chr19	25303400
Chr19	25536575
Chr19	25641654
